subject,id,tp,group,fimbria_left,vofb_left,slfc_right,slfc_left,cc_ant,cerped_left,slfb_left,cing_right,slfa_right,thalsub_right,cing_left,ilf_left,intcap_right,vofa_right,ilf_right,fornix_left,amyhypven_right,slfd_right,amyhypven_left,slfd_left,cc_mid,hipcom,vofb_right,thalsub_left,ifof_left,atr_right,opticrad_left,vofa_left,cerped_right,chip_left,chip_right,cc_post,intcap_left,fornix_right,slfa_left,slfb_right,fimbria_right,opticrad_right,atr_left,ant_comm,ifof_right,thalslat_right,thalslat_left,thalsmed_right,thalsmed_left,cc_temp,amyhypdor_left,amyhypdor_right,site
20190109_093718_TOB_EpiBios_MHR_2402_M_I_D02_1_1,2402,2d,TBI,0.2779268451265711,-0.021448656694479318,0.8835592930799911,0.08320213496742775,0.33819315818479323,0.11236366616146971,0.258128442985968,0.755527952759716,0.8534083061222237,1.2158687546896259,-0.12253255505069524,0.3571135462742976,1.034955016691768,0.7430382889410054,1.008741017348879,0.6034874747873231,1.3216619728015027,0.708323405074169,0.2521931561273959,NA,NA,0.2594909987538871,0.9398256253383277,0.21222857055703287,0.6458948147839283,1.1996482221368914,NA,-0.49529556816014914,0.9755218127019887,-0.22787459096613347,0.7636753437728485,0.2786681803776117,-0.10092842357106721,1.1412922322955292,0.17560321325471248,0.8767971178506551,0.9570689780061654,0.8339650571027437,0.27463543084951136,0.4635554030525487,1.3647017425347847,0.216669998834807,-0.33361410023448246,0.013118255829294672,-0.13756152413328956,NA,NA,NA,Melbourne-P1
20190109_114422_TOB_EpiBios_MHR_2401_M_I_D02_1_1,2401,2d,TBI,0.1754700931068662,-0.10866992266630761,0.602015350680915,0.397347902722939,0.19372001973091038,-0.0776970150967342,0.4193261279724742,0.3833415346068935,0.33170468674075654,0.76888251685737,0.4680140822266098,0.43290047348916466,0.44082491267094137,0.473326134164173,0.17371626208510124,0.25362199895932336,0.6411974787882346,0.21932581504329896,0.6373282396394897,NA,0.16914826288644103,0.1622565170477526,0.6474419981080742,-0.2662490423466897,0.5171047090853748,0.3757331207810838,-0.3928206621163191,-0.3548894811476327,0.35125282138723524,0.07205037736212695,0.6197666420933439,0.3167139628749138,-0.19377491705441252,0.5774503573684219,-0.028542605664898694,0.7396827101172335,0.4772594363994184,0.5849431640442309,0.1119400409985921,0.18550084501682126,0.2974706949564007,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20190109_135530_TOB_EpiBios_MHR_2400_M_I_D02_1_1,2400,2d,TBI,-0.37725442316659846,-0.6037400946013323,-0.4433369011936783,NA,-0.1544870192689761,-0.42489101193774614,-0.6034266303356673,-0.253057598536,0.059058996677899475,-0.02675871438976337,-0.2613847980572337,0.10144726145556626,-0.41755851723824855,-0.48056032762165385,-0.39485952668371616,0.37057054041118587,0.24574252726131873,NA,-0.48419490245146196,-0.4473674187071233,-0.6149156736205441,-0.3824127258097764,-0.11362210213661751,-0.20368396779416392,0.19701322143417377,-0.05997052568911882,-0.6357699646849249,-1.113481338200286,-0.45897537297853264,NA,-0.5349049702707691,-0.4739176499659466,-0.5530430855474185,0.2219594664631994,-0.15984777458466629,0.16178516246686264,-0.18115130408740873,-0.3192893123691487,-0.1698819396081282,-0.2506440533589277,0.021748928438776214,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20190109_160920_TOB_EpiBios_MHR_2399_M_I_D02_1_1,2399,2d,TBI,-1.1487135055799995,NA,0.31808249815720124,NA,0.2096658633720076,-1.2196412707320106,0.5231123633650896,0.3050508286541671,-0.29239692478079704,-0.5192165771468408,-0.07490486955914967,-0.9456372322448316,-0.682876413469956,-0.4545420055397776,-1.6978853094366027,-0.6642990217351777,-0.8214174667816256,NA,-0.6272937094438633,NA,NA,NA,0.045693765876128965,-0.9813541395067039,-1.046613870593371,-0.2834799719484519,-0.9824895280032234,NA,-0.7514377532767572,NA,0.09083580059522521,NA,-1.217295271178226,-0.2697464242425297,0.1450372901138245,0.11256253331988786,-0.935186227053295,-0.2102521946790748,-0.7136572613821127,-1.344316232056096,NA,NA,-0.8664160340627348,NA,-0.770726152587131,NA,NA,NA,Melbourne-P1
20190111_095446_TOB_EpiBios_MHR_2403_M_I_D02_1_2,2403,2d,TBI,0.17453180539845436,-0.9928811614341829,0.8261153101758585,0.00522354061295032,0.6828627034983245,0.5523972382385207,0.007989059820938046,0.4936880530342943,0.80909003135115,0.8535102336319444,0.06869705982912336,0.3916470650276504,0.6464518034254833,0.5438144877325387,-0.3259545299972641,0.567038392922529,-0.10964974097446542,NA,0.0014186409739881658,NA,NA,-0.07739304977974935,0.9733443496029078,0.1253547703008313,0.4823087388950844,1.026932154331337,-0.7872384363595946,NA,0.6472687871748619,0.6393479574725248,-0.04463209365632111,NA,0.35229726930345606,0.7018391569857534,0.252210398859554,1.2605718787789089,0.4430529185736846,0.6506936757700247,0.8280971155952068,0.7138785316790454,0.5244806325855828,0.24989627786479027,NA,NA,NA,NA,NA,NA,Melbourne-P1
20190111_114623_TOB_EpiBios_MHR_2404_M_I_D02_1_1,2404,2d,Sham,-1.0693413760529102,NA,-0.4597823490524367,-1.023204148492755,-0.6858164178194667,-0.7942314227497913,-1.1210853623876151,-0.6875539470908499,-0.054560443509866226,-0.8327728252848641,-0.9896057842361217,-1.126358736145031,-0.46882256892393565,-0.4134616213168032,0.003864269388973458,-0.6487652474333574,-0.0912517523969425,-0.09762251781354725,-0.6751155240550034,NA,NA,-1.1799311013414218,0.014364730037607448,-1.0235364398209776,-0.6371038980282766,-0.47413830775898397,-1.458025414397508,NA,-0.539413158356361,-0.3071164726784074,-0.582367349194274,NA,-0.9683310340237884,-0.5195129320762546,-0.48654104831481276,-0.14936284246497558,-0.8288233169365551,-0.6692746605616515,-0.7326082521045116,-0.5170001307442164,0.14419213965222558,-0.8419296023082904,-0.927945148555934,-0.8261179465310402,-0.8536247703507733,NA,NA,NA,Melbourne-P1
20190111_134812_TOB_EpiBios_MHR_2405_M_I_D02_1_1,2405,2d,Sham,0.8512041511476991,0.9146870645690227,0.7171456262706779,0.19530925671526603,0.8850655613258883,0.8676262727858917,0.6050549914467527,0.7504772604960789,1.3088357113642968,1.8275845747290078,0.20515538658052507,1.7657759468311343,1.6240971460407907,0.9469172151265877,1.2887850574005746,1.3193397988587585,2.021307063647165,NA,0.8136919381221868,1.1044394753552789,NA,0.6688720367402319,1.1289175970744532,1.0203328230179383,1.4446954186696732,1.8117555161518064,0.23049282470070936,0.19967364154298092,1.7912164985929668,-0.054662124696889774,0.49056810118368444,-0.2183481967940558,0.8303312684004448,1.7523117159721209,1.386275224738252,1.464480718904742,1.1524247180396119,0.8823082664866355,1.0312087894852613,0.9923020160907109,1.9780768359482725,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20190111_153741_TOB_EpiBios_MHR_2406_M_I_D02_1_1,2406,2d,Sham,-0.36568142545825916,0.9793113477649046,NA,-1.574976927278898,-0.3566404414743552,-0.8023838208708637,-0.877939106367062,-0.7775590143556542,-0.33535285252943875,-0.2823058745511819,-1.131756300334654,0.12339037810899323,-0.557449604407164,0.17563327033231058,-0.2826400252262445,0.4716977174213029,-0.2648724087336166,NA,-0.8898695210835226,NA,NA,NA,0.5933765870749893,-0.5248359954352088,0.08951750940002585,-0.30398171111243816,NA,NA,-0.48447773956052953,0.8327375279144311,-0.4218202888919195,NA,-0.9941823545643823,0.4389227150068295,0.16513616462700664,-0.6853384235966402,-0.15358818540159888,-0.47378115459042236,-0.7420482520178965,-0.2338471959160062,-0.0610071455969038,0.016227171702230023,0.009746303202717615,0.26292721212242315,0.2134130492715011,NA,NA,NA,Melbourne-P1
20190116_093712_TOB_EpiBios_MHR_2400_M_I_D09_1_2,2400,9d,TBI,-0.3516294295710219,-0.36891788645309254,0.516088861943551,0.13351995677032452,0.16208398584699316,-0.12350500544559116,0.03293137451705539,0.208036657054462,0.34309167959934034,0.165469372745392,0.07324082835690389,-0.7339825570343711,0.17281215852275084,0.32858992787354707,0.1734519931112,0.009245569784281924,0.14057118985570777,0.28301841869655975,-0.535560619507305,-0.43209778005077143,-0.2513960080575222,-0.24964159810731418,0.7097317469441834,-0.02273550210029216,-0.6239956769750533,0.16614193039052122,-0.9261959044917624,-1.2255882143518855,0.14776943312374152,-0.7382833075882509,-0.055956904320517684,-0.30495327511595194,-0.1594632073988733,0.05383451232628431,-0.3463360609534354,0.7427447808497271,0.2182974772509227,0.13402094958276448,0.13539244838343048,-0.1653116407770268,0.1770780109652942,0.5679717472923035,0.41964682482887744,0.8638554134418329,0.6613494998923083,NA,NA,NA,Melbourne-P1
20190116_112913_TOB_EpiBios_MHR_2399_M_I_D09_1_2,2399,9d,TBI,-0.20656877526228207,-0.24163826070557973,-0.13145605950998235,-0.015626126029762197,0.03699133605243472,-0.13365175429794532,0.015571535635086923,-0.021189037564189547,-0.26511625712517217,0.17554005200602543,0.047697726373368686,0.047949880289281696,0.08002256372241093,-0.209540370842057,0.2012442393697203,-0.16762553219905446,0.05955338278321651,-0.09418514933141411,-0.15279956408100337,0.17425996975715716,-0.2608899493903966,-0.15388964905747368,-0.21780006362933754,-0.1900334530419158,0.03277255774663477,-0.027262084024068167,-0.5067262542855083,-0.5834817880062533,0.09487013542779774,-0.19425098631531673,0.21049290313579877,-0.15678572029768897,-0.0711457599641878,0.07502771212168627,0.26785759731816905,-0.15800180693394766,0.13908208217010887,-0.12172037031237008,0.23312317968664395,-0.05635212228434809,0.13418356979032714,0.23957000763619493,0.21270913125156063,NA,NA,NA,NA,NA,Melbourne-P1
20190116_132757_TOB_EpiBios_MHR_2401_M_I_D09_1_2,2401,9d,TBI,0.043076677147153256,-0.2932071922746903,-0.07201141154923459,0.15370135822019954,0.022639514453205598,-0.0993432890593966,0.12376974704347345,-0.11245936048159182,-0.30213783076332035,0.07864658611821908,-0.004738091954605676,0.2378201965938531,-0.3970556158563134,-0.11888065776995797,-0.13190360069168466,0.23521873470938007,0.07062651865281357,NA,0.454204029762498,0.15941054114771108,NA,-0.12090411741851366,0.09337594908364223,-0.001501369763061784,0.26343999237897836,-0.17286793427561079,-0.658783187531105,-0.47699693455111447,-0.3958625696284209,0.06639092025884814,-0.18901350736572745,-0.3654546204911579,-0.2161145732582043,0.15917298285231943,0.010324520159230249,0.09803857809060518,-0.0022985029091691467,-0.18053630991851574,0.13363468038862492,-0.40656562140976304,-0.35298257801556177,-0.03416590245201523,-0.15150374395384492,0.18773007975048253,-0.14882151782321734,NA,NA,NA,Melbourne-P1
20190116_152222_TOB_EpiBios_MHR_2402_M_I_D09_1_2,2402,9d,TBI,-0.3856994294860098,-0.514318623852538,0.028169209497431933,0.13773991598395063,-0.06454567688178633,0.12738030075378703,-0.02628596520699493,0.02526256795814665,-0.1742485991040199,0.19817418713255075,0.2377315119213177,-0.09523676554851948,0.10412084169083498,-0.13308233745705944,-0.691644108429509,-0.1514134963995487,-0.02102993874169088,-0.18624051307531175,-0.5051356948143498,-0.17509772144865246,-0.29028679975123933,NA,0.03667768280669789,-0.2322834692394071,-0.06730626036359154,0.025047480149686635,-0.8769939872159564,-0.8508661552748575,0.08203209512502385,-0.5474629669986162,-0.1951132604220316,-0.2738470960228372,-0.07449837924456959,-0.134519667283127,-0.06348460451317711,0.007787321569971604,-0.2116041206500385,0.0976075286127795,0.17565573952835867,0.16447297066486755,-0.12699020727244614,0.20902539828816497,-0.04512026936082752,0.43361828433156774,0.40338956075015703,NA,NA,NA,Melbourne-P1
20190118_095733_TOB_EpiBios_MHR_2405_M_I_D09_1_2,2405,9d,Sham,-0.6620638539967153,-0.29201017790068506,-0.9233638887978021,NA,-0.045148091850595644,-0.9573324574216412,0.07188143567638264,-0.6212649539955878,0.06911929664175284,-0.9819530985325814,-0.506769728686259,-0.8632018243660295,-0.8595715621699672,NA,-0.21422662736690143,-0.3211824268916633,-0.12806340360195767,NA,-1.3549368999779274,NA,NA,-0.5739690338001574,-0.20843474651202834,-0.7936999927554385,-0.8517065983126719,-0.6364487889836082,NA,NA,-0.8714742389272893,-0.6296816404668274,-0.9991321522657342,-0.9446325067283141,-0.9657713245636627,-0.31214138961412896,0.23625737228310653,0.35779165731424645,-0.5298762994554642,-1.0706516036424973,-0.4256363203384476,-1.1818571991727576,-0.3104510148585435,-0.6305396235534423,-0.691089490286208,-0.5109996675010787,-0.6638506507370968,NA,-0.8300200233602696,NA,Melbourne-P1
20190118_115335_TOB_EpiBios_MHR_2406_M_I_D09_1_2,2406,9d,Sham,-0.8805194376169507,0.31273364825256594,-1.9570383156227458,NA,-0.7517973907036574,-1.3362831781160265,-0.3917701303714303,-1.8101734983380495,-0.058695686035727716,-1.298042342725923,-1.8111785137884029,-0.6948004298028851,-1.3810291538394572,-1.3340996301321026,-1.1229629466249198,-0.6149069623477982,-1.0278216188414833,NA,-1.0398660350920277,NA,NA,-1.0655868921204443,0.4601415876228481,-1.1016576306069037,-0.7440061625282537,-1.251206332339504,-1.4047207555984123,NA,-1.4062336742483141,-0.6655015097204935,-1.09227912644277,NA,-1.3939847315117917,-0.5311175032920001,0.007586039120660109,-1.6495391918080193,-0.9794991999008581,NA,-0.9100509832255386,-1.136036647355234,-0.5786245423248141,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20190118_133454_TOB_EpiBios_MHR_2403_M_I_D09_1_3,2403,9d,TBI,-0.5615706407496663,-0.6391254144986726,-0.12834898079874496,-0.49381177751763383,0.05268941510532581,-0.20048851925869152,-0.35318226341211256,-0.17529480337642972,0.45294600200603674,0.09717009886022479,-0.32072369280096935,0.10910903448109396,0.27379660138056056,0.11556440107247161,-0.07105141077557338,-0.44129162296815144,-0.03294269223778585,0.27109390076750034,-0.23266007645989398,0.05241990121133457,NA,-0.512963584058634,0.42289185046294364,-0.3350226538004861,0.23137091664714524,0.20410633063168468,-1.0970906994399958,-0.971931993159517,0.2161539432209782,-0.6023681834203741,-0.24736446759148975,-0.33480000842570923,-0.1830076865065187,-0.33953631995929845,0.09508207041508815,0.34033754950005723,-0.39127246608720856,-0.034048719499273586,0.003911384220775974,-0.2685269400303643,0.1505608500716918,-0.051242571749923284,-0.38100442084937886,0.03279124979950589,-0.23207296356705617,NA,NA,NA,Melbourne-P1
